,Annual_Income,Credit_Score,Employment_Length,Age,Loan_Term,Loan_Purpose,Employment_Status,Loan_Categories,Region,Marital_Status,Approval_Probability
5807,147766.00010895362,751.5932175957676,2.9528085570511786,75,23,Car,Self-employed,Medium,West,Divorced,0.8591562911815657
5808,105562.03143110435,787.2355056644594,11.854559584797213,58,27,Car,Self-employed,Small,North,Single,0.8536091944331181
5809,79939.31356873893,429.0759430868876,17.717260521513204,41,3,Personal,Employed,Large,South,Divorced,0.2844070112455425
5810,49984.6216196724,362.40327583862296,13.744300823622295,26,24,Personal,Unemployed,Medium,West,Single,0.132807374697171
5811,148341.21567404337,329.37916956398084,17.618465981764768,58,30,Personal,Employed,Large,West,Divorced,0.5137557229849574
5812,128501.88111157545,634.5636875580433,6.7266944070934525,41,20,Home,Self-employed,Medium,East,Single,0.826190251039403
5813,63777.27629411033,693.444266875113,5.439859525204785,42,19,Home,Unemployed,Large,South,Married,0.22677169331446503
5814,38408.243486542735,505.045494061763,17.025447738042093,53,2,Home,Self-employed,Small,East,Single,0.4650851257753036
5815,36795.066885306966,673.8217271198517,7.882291523709211,25,25,Car,Employed,Small,East,Married,0.41935278632607004
5816,44445.37794066406,692.1273485577393,14.193646461146226,79,14,Car,Employed,Medium,West,Single,0.2551128848195401
5817,99692.2300337306,814.438254768298,2.9549715682822852,67,28,Personal,Self-employed,Large,North,Married,0.7777399278476136
5818,141451.61054465908,335.68050080930897,15.116762507533494,58,23,Car,Employed,Small,West,Single,0.6319577965874973
5819,89609.21136071814,405.7604477770939,10.979652980497388,46,21,Home,Employed,Small,West,Divorced,0.5303940335791412
5820,131153.45789474365,337.68929317834346,5.372232798209218,42,25,Car,Self-employed,Small,West,Divorced,0.8514841328498762
5821,83506.39438317694,777.3966633348608,9.890079279178101,76,19,Personal,Unemployed,Medium,North,Divorced,0.4472763466900981
5822,115030.02549213903,735.9229380184627,13.93887251679407,52,13,Personal,Unemployed,Large,South,Married,0.48203814612765483
5823,117824.7284743801,616.0531388420114,0.23772817694767356,55,13,Personal,Unemployed,Medium,West,Divorced,0.4641312327192873
5824,50875.644708400636,346.01487552815075,12.74934117628259,45,29,Personal,Self-employed,Large,West,Divorced,0.2922142188587261
5825,73345.92707709741,450.3217972595458,10.831815565465488,72,6,Car,Self-employed,Medium,South,Single,0.39623947823716665
5826,106476.25878456287,463.7459164321843,4.405723354934652,36,24,Personal,Employed,Small,South,Divorced,0.6132570284310663
5827,38483.59298212394,608.4087578084794,15.059621479523935,49,9,Car,Unemployed,Large,West,Married,0.07702572513502269
5828,73384.82253155479,441.9241417201935,6.0692196926640225,54,20,Personal,Employed,Medium,North,Married,0.3482793683600476
5829,94175.9359537431,340.12792515212516,5.537218630931296,66,1,Personal,Self-employed,Small,East,Single,0.6928595983353061
5830,149546.93916535663,701.9192660193147,9.424366979986454,76,24,Car,Unemployed,Small,East,Married,0.6925100669625976
5831,86944.02751469289,464.49411641047624,13.522993568447294,68,10,Home,Self-employed,Large,West,Married,0.4284003766310854
5832,127926.81085371882,548.8057973628154,18.576919517525088,45,3,Home,Employed,Medium,North,Single,0.5999840361120189
5833,81848.07420799413,370.21664924026794,2.827144862642079,73,6,Home,Employed,Small,South,Divorced,0.47501874399417315
5834,125566.88671436507,741.4015668670188,7.929362415034673,52,16,Home,Self-employed,Large,North,Single,0.7528018569354944
5835,101449.776194413,611.0425323082317,1.3397918502525985,25,20,Personal,Self-employed,Large,East,Single,0.6554335430148778
5836,136391.4529802878,795.8720944154245,15.171014949434849,58,6,Car,Unemployed,Small,North,Divorced,0.700069695648274
5837,79313.10628201319,572.5093596859333,8.954657793627215,71,12,Home,Self-employed,Medium,West,Single,0.6307059234875152
5838,102516.53037857746,817.7841194998339,14.138582703763703,40,3,Personal,Employed,Large,North,Married,0.536939004566608
5839,105602.24167425929,790.5275124097293,6.443888479525746,71,23,Car,Employed,Small,East,Single,0.7348347662979388
5840,80085.9530160568,617.0529210525787,16.886344828126468,57,18,Personal,Self-employed,Small,West,Divorced,0.7398746913171323
5841,47317.44524249778,813.6413909824248,10.696561564802295,63,21,Home,Self-employed,Small,West,Divorced,0.7614304763415622
5842,41227.128829480265,477.6988110120038,18.8721564364731,40,3,Car,Unemployed,Medium,North,Single,0.1154723554566255
5843,32000.58607195597,501.10318948731623,1.5762927828806839,49,5,Car,Employed,Medium,West,Divorced,0.18957965965371448
5844,134824.11170942575,325.0128732183203,10.285536490841487,27,19,Personal,Employed,Large,North,Single,0.48444468388097506
5845,58376.98946864335,624.0604987201192,15.329104919953974,34,25,Personal,Employed,Large,North,Married,0.4221546070886691
5846,55380.80991381217,697.0581834609134,12.003052961472294,52,24,Car,Self-employed,Small,South,Married,0.7117300347425409
5847,118324.24805112786,725.4355546331567,0.46388280853685515,52,30,Home,Employed,Large,East,Divorced,0.6586087269611853
5848,68401.93357048702,382.39895732535683,19.446773566877617,80,18,Home,Self-employed,Small,South,Divorced,0.5578210989036143
5849,90725.3630894204,544.2874897718751,5.965273861517968,20,8,Car,Unemployed,Large,East,Single,0.2150899801720166
5850,49501.327835694756,397.2747666516536,4.985557327327641,53,30,Car,Self-employed,Medium,East,Married,0.3219239240511091
5851,145169.4865754363,664.1700418698368,9.71319751213159,46,24,Home,Unemployed,Medium,West,Divorced,0.5564567225707653
5852,132189.76800206848,386.8705048319725,10.843162150466979,66,10,Home,Unemployed,Small,East,Married,0.414755951089658
5853,133654.7547558004,797.2900261758413,15.325762751796507,63,19,Personal,Self-employed,Large,North,Single,0.8581925791697926
5854,78812.84982864062,426.84905511377735,7.865473153179783,44,10,Personal,Unemployed,Large,South,Married,0.12335755653283516
5855,121483.34564486073,460.2712464585347,8.799207529244244,48,21,Home,Self-employed,Large,West,Single,0.48911211335234556
5856,47265.138646773616,767.9984771830499,10.699198318676618,51,2,Car,Employed,Small,West,Divorced,0.6759184466190213
5857,31034.280311013634,552.157185580148,7.887741994832814,29,10,Car,Self-employed,Large,East,Divorced,0.26723869117931953
5858,32396.751909363375,313.19777019004016,18.29096158202312,54,22,Personal,Unemployed,Medium,South,Divorced,0.1129566359351009
5859,100392.20848854726,572.0224381614552,17.025039332685044,76,18,Car,Unemployed,Large,South,Divorced,0.18853728083346208
5860,84647.3886297529,346.49883445906767,9.099473901557566,71,4,Car,Employed,Medium,South,Single,0.3418318848969535
5861,92161.84186902236,841.9395952780209,0.0038972467463427307,42,3,Car,Self-employed,Large,West,Single,0.747094738732762
5862,30895.57685006633,623.4613637505813,18.018689910585614,19,17,Car,Employed,Small,South,Divorced,0.4991409372969059
5863,80722.39435889109,441.09293968603816,2.486731468789305,47,24,Personal,Unemployed,Small,North,Divorced,0.29180075585302123
5864,116168.1793441033,610.0447237511897,4.890248303880924,61,24,Car,Self-employed,Large,North,Married,0.6903102449230325
5865,83123.2442360923,342.27690685996515,3.047225687307964,26,17,Home,Unemployed,Large,East,Single,0.12966871699623564
5866,117866.30475746667,739.9402173478494,3.5963113996204754,40,28,Personal,Self-employed,Medium,East,Married,0.7280503718647469
5867,57962.275727620174,808.93042962529,16.057550757796694,26,22,Car,Employed,Small,North,Single,0.5307889181908395
5868,127577.04053780706,780.9444135133878,11.590028833318485,37,12,Car,Employed,Large,East,Single,0.5279533820562098
5869,100611.74885441427,487.9666812642095,19.12190326250697,72,17,Car,Unemployed,Small,West,Divorced,0.4332737096122006
5870,55291.57193158875,479.1724658038527,4.629070246474329,18,13,Personal,Employed,Small,North,Divorced,0.4850864271441844
5871,58406.45710245995,319.298186168965,9.71269816262468,73,9,Car,Employed,Large,West,Married,0.13643386705546787
5872,105363.65574834445,658.2701972855042,19.5485673816494,56,1,Personal,Unemployed,Large,South,Divorced,0.37649981993879317
5873,129592.75118549321,594.1976313043872,16.528870285495394,40,15,Home,Unemployed,Large,West,Divorced,0.48193911904220604
5874,79875.33384349862,552.6405042300378,14.572313582409821,35,19,Car,Unemployed,Large,South,Divorced,0.1692066699065232
5875,60996.05149531107,799.1970243340888,3.7795040274158387,59,9,Personal,Self-employed,Medium,North,Single,0.7298946672716393
5876,134041.39282927205,392.3333955955655,15.388108018194322,49,17,Home,Unemployed,Large,East,Divorced,0.3058598339937654
5877,110312.19501010019,305.3164466796003,6.951302451918355,64,15,Personal,Self-employed,Medium,East,Divorced,0.5198251765049634
5878,83770.25847396918,340.324048666421,10.610737940935152,26,2,Car,Unemployed,Large,North,Single,0.13484371797260694
5879,88548.02343351622,422.85429080505287,12.183224260790803,28,4,Personal,Self-employed,Small,West,Married,0.75378824658611
5880,54510.776152367565,318.30705209490134,12.18727423048508,73,7,Car,Unemployed,Large,North,Divorced,0.09459500264685061
5881,105216.31560778127,576.5640408537245,14.530469438270329,18,8,Personal,Self-employed,Medium,South,Divorced,0.7274339491424384
5882,73049.10126514663,472.7497503784679,13.234041852844111,28,1,Home,Employed,Large,East,Single,0.3312735812791267
5883,149477.4212009219,399.26565443747296,1.3674175862117965,50,1,Car,Unemployed,Large,South,Divorced,0.33156617540701616
5884,87622.02183142654,712.5462412217641,9.146940518982145,47,5,Home,Unemployed,Small,North,Divorced,0.5193632783216241
5885,88306.27274275359,412.44822942789153,13.280432134399584,22,8,Car,Self-employed,Small,East,Single,0.6733887219579097
5886,97902.21448928062,678.1828055465863,5.919859643314574,67,1,Personal,Employed,Medium,South,Married,0.7508405504062121
5887,140010.72037424962,492.0956982162014,6.261133744327793,18,3,Home,Employed,Large,East,Single,0.5957081491504314
5888,126098.17198317003,581.505268364405,2.4913509550923107,27,22,Car,Self-employed,Large,East,Divorced,0.6363225810323139
5889,84135.60837574097,813.6268719182259,8.372299719497107,77,29,Home,Unemployed,Small,North,Married,0.5352548147404901
5890,116243.91191673552,320.54339914869706,19.736608686123493,30,17,Home,Employed,Medium,South,Single,0.47114513541489234
5891,100348.2598536914,575.145479112604,5.706387225760747,44,30,Car,Unemployed,Large,North,Divorced,0.2502486791797031
5892,89084.04584414988,769.93262818019,10.628737853721962,25,3,Personal,Self-employed,Medium,West,Divorced,0.8266223409790256
5893,53077.89273412206,623.3858366036917,14.864745055581688,45,28,Home,Unemployed,Medium,South,Married,0.18602313109276813
5894,85672.3516145869,452.2787843308362,0.26994541768541325,62,1,Car,Employed,Medium,North,Married,0.4449086217619285
5895,59498.230442708955,518.7246243297689,18.00879119196598,69,4,Home,Self-employed,Small,North,Divorced,0.5135797137654202
5896,139781.05798219857,674.146095800716,7.731003694498771,19,9,Home,Employed,Small,West,Married,0.8185219701309167
5897,70248.81761956163,789.9465418725916,17.382319734219646,79,13,Personal,Unemployed,Large,North,Divorced,0.3696948119863882
5898,144271.6817440047,322.5865055606364,0.7789531779895609,70,5,Car,Unemployed,Medium,West,Married,0.3268365865359638
5899,93966.63481136534,339.346352039707,2.913271037273517,29,14,Car,Self-employed,Medium,South,Single,0.4946806428113681
5900,105785.32544113924,478.77833798527314,6.450589089551184,44,19,Home,Employed,Medium,West,Single,0.5879068917962341
5901,95152.85333871933,428.02882644061344,6.909235461265575,78,26,Personal,Employed,Large,West,Married,0.3531927833641205
5902,45525.67403600411,445.7119874223233,16.95588446056033,30,23,Personal,Employed,Large,North,Married,0.1751417926598865
5903,75098.54628095291,421.6984992442345,0.2240223077647041,77,14,Personal,Self-employed,Medium,East,Divorced,0.4634318093430202
5904,41897.53347331487,407.70377687033675,12.822235529393591,39,22,Car,Unemployed,Medium,North,Divorced,0.11003220887397386
5905,104754.4853020058,371.8431817781105,2.6262487235710053,57,27,Car,Unemployed,Medium,East,Divorced,0.29783717881423305
5906,83624.90342405267,813.6747724873809,16.464313014220988,32,25,Home,Unemployed,Large,South,Single,0.3194870699378876
5907,123358.19658851242,379.3042051483842,15.571465319158246,48,4,Personal,Employed,Medium,East,Single,0.6964603095106067
5908,56456.45771992438,412.4220761210449,9.998420548224011,24,4,Personal,Self-employed,Medium,West,Single,0.3783672756168669
5909,49747.92701152019,435.44614818943217,4.253744510247504,56,9,Car,Employed,Small,East,Married,0.2633310864385358
5910,78759.86771565213,813.1581802217313,12.689907819311125,66,2,Home,Self-employed,Medium,East,Single,0.7355430358894514
5911,141190.24598620573,715.6427734805966,3.125166353152913,68,10,Car,Employed,Small,West,Married,0.8069817425118384
5912,115250.61780148941,734.334686673533,3.800475851853069,52,18,Car,Self-employed,Medium,East,Married,0.7362676419800251
5913,80270.83497515024,357.6170427461739,12.533798044507154,24,25,Home,Employed,Small,East,Married,0.4522015113519119
5914,92072.66037051727,759.9704312586194,19.82456892177249,29,7,Personal,Employed,Small,South,Single,0.7253347428603334
5915,40105.5613412518,524.5061949995799,17.821216745050926,31,21,Personal,Self-employed,Large,South,Single,0.4003762947515885
5916,148149.10756513357,444.5526644168138,11.862147153673542,51,14,Home,Unemployed,Medium,South,Married,0.4596908739250765
5917,109968.87656339027,616.6625459361708,10.770735375348474,75,21,Personal,Unemployed,Medium,West,Single,0.4517547706285108
5918,64248.4882156107,752.2005981992037,19.96769760016217,56,25,Home,Self-employed,Medium,South,Married,0.6530484307765066
5919,100297.00730582932,728.2586830912002,10.947942952677874,65,29,Home,Self-employed,Small,South,Married,0.8902305521793684
5920,43137.883928279276,789.4986154196226,8.402330439188878,26,15,Car,Unemployed,Large,West,Single,0.1771227394627685
5921,145900.40025691004,810.4727023084941,18.191110715506827,50,10,Personal,Employed,Small,West,Married,0.8941108076558097
5922,50974.198546003914,430.96713928526225,4.683685917385764,29,5,Personal,Unemployed,Small,West,Single,0.30827198151117957
5923,107763.6381666257,533.1218417930994,1.9505198059361795,79,25,Home,Self-employed,Small,West,Single,0.73766681960604
5924,59454.53550467165,308.0456965627885,12.681800687236606,51,8,Car,Employed,Medium,South,Married,0.2407461980354979
5925,116107.3659178243,783.626912595783,1.91699267537498,44,22,Car,Self-employed,Small,North,Divorced,0.8905196786069527
5926,123218.56406883373,385.01468331112216,7.462970739059203,39,21,Personal,Unemployed,Small,East,Single,0.5955764342736115
5927,110810.36746937192,773.8111467884819,8.471547711634411,35,29,Home,Employed,Large,South,Married,0.5844629757140626
5928,103739.9352306231,481.163027092628,10.950761340984663,63,5,Personal,Unemployed,Medium,North,Divorced,0.29063472116946326
5929,137096.2912742414,502.473474489626,19.833190914959246,61,5,Personal,Unemployed,Large,South,Divorced,0.387763176779637
5930,39435.20531877097,321.52273996612263,4.419634466663616,35,14,Car,Unemployed,Medium,South,Divorced,0.09248718316932196
5931,69709.77189362342,479.7833343709258,7.51512757013824,54,1,Car,Employed,Large,West,Married,0.22379647632145472
5932,59794.49755570151,788.6000255406952,2.6448024882131604,24,27,Car,Unemployed,Medium,North,Married,0.3175304280383769
5933,148561.67544785058,314.05107061688227,12.152270520664693,21,5,Car,Employed,Medium,South,Divorced,0.6417402645757646
5934,76726.77356002481,523.4801101756989,14.55346364615667,62,19,Home,Unemployed,Small,East,Married,0.3210232368986508
5935,117913.52390884784,317.2697963970076,9.641536464717577,33,22,Personal,Unemployed,Large,West,Single,0.20104995910803566
5936,112167.01966572055,504.00788380998574,4.916625365799421,39,25,Car,Self-employed,Medium,East,Divorced,0.694153770026207
5937,55449.74849728533,394.95235242916016,12.417765383634954,77,12,Personal,Unemployed,Small,North,Divorced,0.20946119093711354
5938,58679.721625386155,438.7201162976046,10.78315446737699,65,15,Home,Employed,Large,South,Divorced,0.2219077387307082
5939,63754.147626364094,782.6791052387805,3.4237144680743548,68,3,Car,Self-employed,Medium,East,Divorced,0.6009105332306836
5940,79335.2733911255,539.8270713420401,8.113638010042605,53,1,Home,Employed,Medium,North,Married,0.3346087923312519
5941,58119.00787806322,450.5888952710517,8.703941832703899,37,24,Car,Unemployed,Medium,West,Divorced,0.14926883297364663
5942,32358.177929621736,624.1361078728013,19.65235507542866,48,12,Personal,Self-employed,Small,East,Divorced,0.5900814165765719
5943,135527.16681686346,378.1588279079203,16.985716643110436,69,13,Home,Self-employed,Large,North,Divorced,0.6065986500665119
5944,145873.1797657061,442.66538408147073,14.687415765471876,77,30,Car,Self-employed,Medium,North,Divorced,0.7298168644464861
5945,70988.44644378815,600.4363821815887,17.77554051005895,50,14,Personal,Employed,Medium,East,Single,0.518611693754042
5946,70620.82553105675,430.6376730164379,14.7096881165743,30,25,Personal,Self-employed,Large,South,Divorced,0.3635120129241923
5947,30851.017532924518,673.5202555704803,18.068037102514666,69,10,Personal,Self-employed,Large,North,Married,0.3894459267152889
5948,111630.08259964488,570.3202162427374,1.0910622975901596,37,20,Car,Employed,Large,East,Single,0.467588941920847
5949,129052.78748983545,724.5939886400799,9.121324185338331,71,26,Personal,Employed,Large,West,Single,0.6478672057894829
5950,47592.99604320038,821.5344946473577,14.937966704836672,58,14,Personal,Employed,Medium,East,Divorced,0.5569026832778413
5951,49159.96192405809,363.69268914107425,11.66591593220027,59,14,Car,Unemployed,Small,East,Married,0.18872762147313693
5952,124809.98999657253,484.06575549149966,3.5033232830157335,55,13,Home,Employed,Large,North,Single,0.5211463140598005
5953,103954.88980249736,475.7519845831236,6.809841730570685,39,21,Personal,Employed,Small,West,Single,0.6451562633748726
5954,35383.26691532604,383.15060563548985,6.355487500533825,56,3,Car,Self-employed,Small,South,Married,0.3736284668709088
5955,104705.63885547381,745.6667255334089,5.22693826368672,40,30,Home,Unemployed,Small,East,Single,0.6137259275164252
5956,67070.12674125192,717.9332872213345,6.862711070279321,65,29,Personal,Self-employed,Large,West,Divorced,0.5465195970206463
5957,74247.01865650152,566.4340089589194,10.29706576922242,66,24,Car,Employed,Small,West,Single,0.44721191571247937
5958,122367.77019562562,595.7739277870353,17.09738049566552,73,19,Car,Employed,Small,East,Divorced,0.7436328737218194
5959,127312.22312071327,332.7492759013729,14.840653247875126,50,20,Personal,Self-employed,Medium,North,Married,0.6598834339769333
5960,78042.79522077968,605.5290437798751,16.704994080324674,80,10,Home,Unemployed,Large,South,Married,0.2381297732948867
5961,143658.35232076258,735.2378382108001,17.672074891261726,58,12,Home,Unemployed,Large,North,Single,0.47712172163225824
5962,78775.52615424867,615.6051654711215,8.323009121952145,47,23,Home,Self-employed,Large,South,Married,0.5141272195143526
5963,122620.3242276132,445.9185035662304,6.9205256805349435,31,2,Personal,Employed,Large,West,Divorced,0.38893070929236223
5964,88065.27174771109,667.1515497838855,1.1524676336832362,64,1,Personal,Unemployed,Large,West,Divorced,0.36159672574172524
5965,137703.8791826501,498.8186364808862,18.609832437528688,53,4,Home,Unemployed,Medium,North,Divorced,0.40767987707410797
5966,138931.34923802144,599.6803063571543,1.3164603587628787,74,8,Home,Self-employed,Small,South,Single,0.8615744254928323
5967,40490.01694453006,568.1609498034086,14.822710307409409,25,17,Home,Unemployed,Medium,East,Divorced,0.16681222493126932
5968,142379.1997572271,509.64625053084904,7.562166089311743,74,26,Home,Employed,Small,North,Divorced,0.745525332045122
5969,129064.18098244988,695.3828892167743,18.975615489983724,64,14,Car,Self-employed,Large,South,Married,0.7185771009448766
5970,124957.28571752002,786.1318615922349,8.39204041868258,79,14,Personal,Unemployed,Medium,East,Single,0.6402560229443938
5971,54109.360762262695,302.86688516230873,16.33216702709433,39,19,Home,Employed,Large,East,Married,0.1645178009832149
5972,126614.3050505598,813.489085576702,5.653096643273532,74,4,Car,Employed,Large,South,Divorced,0.5849435162563968
5973,132015.92816220442,581.3333248457737,5.981774344876934,21,20,Home,Self-employed,Small,West,Divorced,0.8709673716878358
5974,64698.040134498115,685.4025341997958,11.910388197568684,68,16,Home,Self-employed,Small,North,Married,0.7106147818752753
5975,144271.20940347886,770.5935113967324,19.959652674149474,52,19,Car,Employed,Small,East,Married,0.8649228686985025
5976,35983.21756789971,556.9070307728484,10.351448359583927,25,19,Home,Employed,Medium,West,Married,0.284410249079895
5977,47989.11038965676,759.2357403506896,18.726172727865812,51,13,Home,Unemployed,Small,South,Divorced,0.3289185364806398
5978,94509.73656618172,397.6909007003612,15.724996564974557,77,7,Car,Unemployed,Large,North,Married,0.26273640065884757
5979,99095.09653467717,387.54214396389796,15.917286283544698,39,24,Car,Unemployed,Small,East,Single,0.33704488593228965
5980,107418.0099961084,661.6092528708845,8.719199782575282,42,14,Car,Unemployed,Small,West,Single,0.43105416286705606
5981,32036.295517855975,778.5786530534555,7.730845003456013,80,29,Car,Unemployed,Small,South,Married,0.31810683201028306
5982,145244.01295465563,790.8343976448217,3.8384361618163076,42,10,Car,Self-employed,Small,West,Single,0.9049582771891771
5983,35350.571128097276,654.0572521074856,19.27882533967307,57,14,Home,Unemployed,Large,East,Single,0.13199943157794733
5984,47167.43432680829,589.0190766151246,19.187872248876403,57,20,Personal,Unemployed,Small,North,Single,0.2579984744672304
5985,31681.74210312684,482.2661982330839,14.941354686203656,34,11,Car,Unemployed,Large,North,Married,0.0801275969949621
5986,98023.01199529137,839.0002285796322,5.92504899705339,33,11,Personal,Employed,Medium,East,Single,0.6991042646755935
5987,141872.02607051667,475.83262766643776,4.903590806845644,65,15,Home,Unemployed,Medium,North,Single,0.5384920006366927
5988,109913.65992965571,709.3023589773762,19.77220484773926,65,8,Car,Self-employed,Large,North,Divorced,0.6526445994136661
5989,128718.89621765127,592.5899899477504,1.33085630216355,76,24,Personal,Employed,Medium,West,Married,0.7492678806369444
5990,31593.74441502961,634.6817883889407,16.87128584282618,56,22,Personal,Employed,Small,South,Divorced,0.5629161440077866
5991,95041.83581756713,516.4143028237444,7.109160009649493,79,17,Personal,Unemployed,Small,East,Divorced,0.5104394875461314
5992,85147.55730066262,830.6527190097363,8.37739439454441,32,23,Personal,Employed,Small,East,Married,0.8035874846481719
5993,89876.15330649517,614.4252793545991,16.639552974976745,34,23,Personal,Unemployed,Medium,West,Single,0.46644709928126543
5994,38665.58224022255,815.7831967523344,1.8120603201071606,74,21,Car,Unemployed,Large,West,Divorced,0.16315265446707278
5995,112132.2433283169,304.17527889565275,7.083393570405143,52,6,Car,Unemployed,Medium,South,Single,0.2596896404264481
5996,90386.44978303614,614.9688207551166,19.040485543391462,50,14,Car,Self-employed,Medium,North,Single,0.6027131407457246
5997,121817.86198335167,694.4527893488993,13.981318255425128,57,9,Personal,Employed,Large,East,Single,0.6622206025313805
5998,88234.87608740584,709.79409413922,15.098783296117809,56,3,Personal,Employed,Large,East,Married,0.4630490183280786
5999,47925.79634717185,797.7372849799248,15.15010601910953,35,12,Home,Employed,Medium,South,Divorced,0.3973992509526915
6000,107790.83448933864,302.4208849520825,1.2114016632788904,47,4,Personal,Employed,Medium,West,Divorced,0.45234678968948594
6001,50686.363452619946,300.18158759271205,4.064151865208623,40,25,Home,Employed,Large,West,Married,0.18786938026335762
6002,134687.3476025778,559.7449034373684,9.825265121624236,54,15,Home,Unemployed,Large,North,Single,0.3563845028522993
6003,103573.94868830898,316.11153775295384,7.363004649507503,64,13,Car,Unemployed,Medium,South,Single,0.2879313731427683
6004,48864.46602683451,835.992904514306,8.21824586265707,24,26,Personal,Unemployed,Small,East,Single,0.5348060307005353
6005,145480.5668977448,422.13584599776556,15.628947572513452,27,30,Personal,Self-employed,Small,North,Married,0.8483297917486056
6006,92203.85560023847,559.9656011506646,0.2935847013547055,33,28,Home,Self-employed,Small,North,Divorced,0.8050433000998312
6007,38747.8142245986,333.625696506723,13.209838526424775,45,18,Home,Self-employed,Large,South,Divorced,0.2724693389274324
6008,105219.94852980807,587.1266288941922,0.002204636036449159,40,14,Personal,Self-employed,Small,North,Married,0.7707938790263712
6009,60383.86884153722,508.9758688310747,1.261170511524874,51,13,Home,Employed,Small,East,Divorced,0.46903234083304135
6010,126443.2142252763,324.56301588247305,8.165722396752479,35,9,Personal,Self-employed,Large,East,Divorced,0.6019729121867777
6011,128138.64882794287,484.3183466829236,16.81897039609643,64,5,Personal,Employed,Large,East,Married,0.5961637453818978
6012,147473.68270255942,515.2898111225705,2.8999153112892095,40,19,Home,Employed,Large,West,Divorced,0.6183347983513684
6013,90224.34372294045,844.456820201217,11.092428182572231,68,8,Car,Employed,Small,North,Single,0.7456042548902342
6014,84594.82556732846,414.3372295556565,13.570104536534885,37,13,Personal,Unemployed,Small,North,Single,0.35832571569348765
6015,120417.07265357768,599.6287884535548,4.590657683443212,48,9,Home,Unemployed,Small,East,Married,0.5622523144060306
6016,45896.47876103119,843.0235520592457,10.246605105391659,31,17,Home,Employed,Small,West,Single,0.5824754569189861
6017,95629.8616551749,735.6105643670743,18.228145662763847,40,5,Home,Self-employed,Large,South,Single,0.5631044989020262
6018,95549.71201570211,846.3521254851489,10.244570507310655,79,30,Personal,Employed,Small,East,Single,0.8460441702591132
6019,40736.774737246466,832.5640730630931,3.1464612357529598,19,9,Personal,Unemployed,Large,South,Divorced,0.29223391339613464
6020,80158.09026082963,569.2467481517849,12.556285933750894,46,11,Personal,Self-employed,Medium,East,Divorced,0.7438758677605489
6021,132394.17582806424,683.0067174288112,11.84400360017028,67,2,Home,Unemployed,Medium,South,Single,0.5020035335430411
6022,132738.43463935924,360.7437198176331,0.5390951959626245,26,13,Car,Self-employed,Medium,West,Single,0.6500791201142703
6023,41908.51979036172,542.631853775741,1.8118881149513322,76,1,Car,Unemployed,Small,South,Married,0.22036899870035226
6024,40886.5059297397,744.9601982466836,3.1356271028202154,50,8,Personal,Employed,Large,North,Single,0.3732951721296856
6025,61523.45724023224,577.9344265374289,2.7257815512373984,65,15,Personal,Unemployed,Medium,South,Married,0.24601549159518313
6026,134971.92750647923,686.4844680494775,5.189315411218662,61,22,Personal,Self-employed,Large,West,Single,0.7966741557462274
6027,45468.31020881987,710.1632314913523,9.082106464711359,29,30,Car,Unemployed,Small,North,Divorced,0.4139859621646009
6028,116399.61631529355,439.4080276835916,7.434325957979688,36,30,Car,Self-employed,Small,East,Married,0.7071359248733785
6029,42139.874353572384,781.634655118411,17.812997828091937,59,2,Personal,Unemployed,Medium,South,Single,0.34891152179037466
6030,104776.54244973905,552.9023370000484,12.242188188126741,37,3,Home,Unemployed,Medium,West,Married,0.3183100736428276
6031,72728.07589429738,415.60180699184906,17.52288699923686,54,21,Car,Employed,Medium,West,Single,0.23732003347808983
6032,124669.67555590405,775.978734983644,10.540786498351977,48,17,Personal,Self-employed,Small,South,Divorced,0.9104682336863765
6033,58042.85385904363,529.8003433584395,1.797409413786799,52,18,Car,Self-employed,Small,West,Married,0.6933858341826634
6034,106704.21952679518,712.6718411088458,9.265748981328697,58,27,Home,Employed,Medium,East,Married,0.5999842288317941
6035,58281.904149106194,601.4181897218762,16.440650936847298,38,28,Home,Unemployed,Small,West,Divorced,0.28154386065754833
6036,115639.23397345845,510.02946372897526,3.8820753433421618,72,17,Car,Self-employed,Small,East,Single,0.7186250820514304
6037,134841.36414728986,745.4320282712131,1.8242855750529952,64,30,Personal,Self-employed,Medium,South,Divorced,0.9159781607628902
6038,45216.21589521121,621.4584624045372,6.588694766765202,63,14,Car,Self-employed,Small,West,Divorced,0.6556954441722507
6039,133991.4826314604,514.8091563348675,7.777956612802792,60,11,Personal,Employed,Small,South,Married,0.8133779463899957
6040,101229.03052971575,360.2788286843199,6.125153528118088,30,23,Car,Employed,Large,North,Single,0.36566045925213614
6041,45253.25890404288,792.4949225716894,2.70481571249112,56,23,Home,Self-employed,Large,North,Married,0.5513980914917591
6042,81305.02264316544,319.5082719379166,5.01679719443429,44,26,Car,Unemployed,Large,South,Married,0.10659668467702645
6043,49303.23521821175,774.7530416024309,13.645648092042206,42,14,Personal,Unemployed,Small,South,Married,0.44205299255408753
6044,114041.74666398834,497.9788386857355,7.718570325863279,19,5,Personal,Employed,Small,East,Married,0.7720881054208478
6045,121064.17613015395,651.6363199257733,12.650988892371116,52,26,Home,Unemployed,Large,East,Divorced,0.3815110347849854
6046,42695.58243273587,807.2098481096269,10.72607559837465,69,6,Personal,Employed,Large,North,Single,0.37087261267335137
6047,90736.78232335731,383.4386385271441,10.98105879715338,25,29,Personal,Self-employed,Large,West,Divorced,0.5032738054482043
